call_id,customer_name,call_timestamp,day_of_week,hour_of_day,wait_time_minutes,issue_category,resolution_status
9fd6d6a9-5c82-4bbb-a077-cc7899c7c60b,Tammy Montoya,2026-04-14 00:54:44.984387,Tuesday,0,3,Technical,True
a90e1f50-aefd-41e5-b09a-d7cecaefaf68,Michael Weber,2026-03-01 11:55:15.903686,Sunday,11,19,Billing,False
9fea5c0d-dead-47bc-96b4-b6017fd8fe89,Kristin Cortez,2026-02-24 05:42:18.959301,Tuesday,5,3,Service,True
fea8c4dc-7c2a-47e6-9ae6-87c9c631d328,Kimberly Bailey,2026-04-13 07:26:16.035364,Monday,7,20,Account,False
7165770f-87e6-4941-ab3c-673d83e58018,Alicia Reed,2026-04-16 21:15:00.884456,Thursday,21,4,Technical,True
2940a53d-5ab3-4d4c-ae12-629b77c33f74,Angela Miller,2026-01-21 18:53:32.033845,Wednesday,18,15,Technical,False
d24d5c56-1c30-4cec-bc73-8b0dabeaa777,Joseph Rodgers,2026-02-20 09:48:43.349746,Friday,9,35,Technical,True
3ff47a23-9f24-44f7-ab98-3835615f040c,Jared Garrett,2026-03-13 00:10:47.030312,Friday,0,10,Technical,False
b76bae0f-48c2-4c0e-8520-8104b1c9500c,Felicia King,2026-04-27 18:31:30.260105,Monday,18,15,Billing,False
a71de0bf-3cac-4fb9-86c6-485b19254408,Bryan Dorsey,2026-02-20 07:26:28.827380,Friday,7,25,Technical,False
548f4a1d-9fad-409d-a1a8-5a2c19e5fb88,Michelle Adams,2026-02-28 07:48:12.629496,Saturday,7,10,Billing,True
8afad169-5e53-40f8-ad10-e5f3179b6801,Lisa Burns,2026-03-03 09:14:14.041981,Tuesday,9,28,Account,False
833f77a2-7a88-43ab-915a-e618392a2086,Summer Nash,2026-02-16 04:50:29.373407,Monday,4,23,Billing,False
c4a2eb35-a468-4d5e-b1a4-a3f0d5d93a4a,Alex Kelly,2026-03-13 14:56:46.572037,Friday,14,37,Billing,True
e59c8593-3769-4dd8-955b-74403adbc58e,Tanya Allen,2026-02-03 16:57:35.222190,Tuesday,16,13,Service,True
e204dc25-d081-4afe-8bd1-9fca9419e2cb,Charles Lee,2026-02-10 07:56:10.075768,Tuesday,7,2,Service,True
a8ef22a9-93db-4dc5-ae6f-53fd5479f40b,Angela Watts,2026-01-11 03:08:39.895573,Sunday,3,9,Account,False
14a5794d-a23a-4963-9645-eba3565252c9,Troy Gomez,2026-01-06 10:15:20.760981,Tuesday,10,33,Service,False
5083a74f-29cf-4a5a-8099-12453c614d8f,Robert Clayton,2026-04-16 06:15:13.542622,Thursday,6,15,Billing,True
8949d318-1040-4a79-a93c-9815ad4ff907,William Olson,2026-01-21 18:45:56.822950,Wednesday,18,4,Billing,True
414bb380-b74d-48cf-be95-0f70d27a798d,Karen Kim,2026-04-11 02:47:14.481646,Saturday,2,7,Account,True
10b54176-b3d2-4621-b3d9-a61c81cbcf24,George Reynolds,2026-05-04 12:48:15.016484,Monday,12,27,Service,False
064115b5-addd-4166-8623-004963ed68be,Mario Murphy,2026-04-19 20:21:25.860139,Sunday,20,5,Service,True
aff0ecb5-057a-4e1a-87a7-113bc514526d,Mark Allen,2026-04-18 12:02:02.079811,Saturday,12,25,Service,False
8829f388-02fc-498d-88ce-b103cafd697b,Jeremiah Greene,2026-03-23 13:29:45.099728,Monday,13,19,Technical,False
9d77f671-af65-48cd-b2f9-c65a216b4ba2,Caitlin Ellis,2026-04-15 08:45:27.971241,Wednesday,8,12,Service,False
076e36f9-8fa1-4799-a201-bcfee0cc939c,Angel Edwards,2026-02-14 14:00:20.463864,Saturday,14,41,Billing,False
3758ec3e-cf72-49b8-9918-6ba28e72e197,Gerald Brown,2026-04-12 13:33:55.586019,Sunday,13,36,Technical,False
b36ad724-e379-43cc-bb5c-9cc2408bda98,Jordan Bell,2026-01-11 05:46:48.206864,Sunday,5,5,Account,False
8cdcc442-7cd0-4825-ac72-d5634d7f80ce,Jennifer Boyd,2026-01-07 16:07:39.669188,Wednesday,16,33,Account,True
21d7c37d-cb77-4157-b2a0-1eb8826afd92,Richard Martinez,2026-03-13 06:38:50.233246,Friday,6,16,Service,False
be5287a0-d4bf-4b63-aa0b-a92e82dd7cfe,Scott Fernandez,2026-02-02 10:20:14.611481,Monday,10,39,Billing,False
5970105e-0953-4e0a-90c5-25d29d29cd29,Lauren Silva,2026-05-03 18:35:13.462242,Sunday,18,14,Account,False
b089660b-4363-4444-8aef-9939a74cd963,Daryl Warren,2026-05-11 09:06:43.357900,Monday,9,34,Account,True
037e3727-f68f-437e-a6d4-098d4d7eb96d,Rodney Blackburn,2026-04-10 04:51:01.780074,Friday,4,19,Account,True
afb0def2-6b62-4986-973a-ea37db732b39,Ariana Phillips,2026-04-15 04:54:50.884696,Wednesday,4,7,Service,True
5b22d25b-97cf-4f2d-b4e1-27e2b70e361f,Brittany Bennett,2026-03-01 08:03:23.868646,Sunday,8,9,Billing,True
0f8efe4e-d8c6-4195-9e11-3fa585ef7e1f,David Martin,2026-01-14 21:22:49.583275,Wednesday,21,13,Account,False
46e9f7f6-3087-4a87-b1b7-fcfbb0f04a66,Ms. Michele Robertson,2026-03-20 14:34:28.239572,Friday,14,35,Technical,True
3ccdad55-cb0c-435f-ab9c-c9b83e8d1640,Jeanne Bailey,2026-04-13 11:45:39.382699,Monday,11,40,Billing,True
8d6e8d09-1207-434a-bb87-71f28d3c23da,Jonathan Rodriguez,2026-01-17 16:45:05.039648,Saturday,16,35,Account,True
7a49fcc9-e76d-4d74-8fee-12e1f5e86cda,Alejandro Cole DVM,2026-01-06 09:01:04.717328,Tuesday,9,15,Billing,False
d0b6125f-4aa5-4ecd-8844-9e07f5b3fe78,Ms. Megan Johnson,2026-02-26 14:53:14.464173,Thursday,14,39,Billing,False
33234a81-f658-48b8-8383-b209b8fc5386,Diana Morrison,2026-04-12 02:55:03.499569,Sunday,2,2,Account,True
c1bf23d2-5e4f-4f18-b9a1-91237c780e05,Patricia Hodge,2026-03-04 14:59:23.109867,Wednesday,14,36,Service,False
0b7b4bd7-8d18-404c-8067-33a33bd146ea,Lauren Smith,2026-01-21 06:11:13.082087,Wednesday,6,12,Billing,False
eaa23b78-3e21-491b-b088-506edf78a92b,Denise Oconnor,2026-04-12 16:47:49.673543,Sunday,16,31,Technical,True
617b5ba4-bbba-4da3-9a6f-a2e49cedc21c,Shelly Zimmerman,2026-02-21 09:47:09.946819,Saturday,9,24,Account,True
fbdaa035-5d41-49c5-9c61-47329af19f41,Joshua Martin,2026-01-29 03:44:21.078616,Thursday,3,5,Technical,False
91e9e997-8d68-4b40-9576-412fb7be2eb4,Michele Hunt,2026-02-13 20:21:11.312645,Friday,20,28,Service,True
c57eada0-f68f-4843-adb5-c99fd08c8d4f,Katie Hutchinson,2026-03-27 06:15:55.146435,Friday,6,12,Service,True
757fe4f3-2f2b-4050-b47c-6792adb56759,Curtis Brewer,2026-03-12 15:38:05.812933,Thursday,15,44,Technical,False
c69811de-9f40-4c88-9a30-89826593d447,Monica Dixon,2026-04-23 20:40:11.190516,Thursday,20,6,Account,True
a4cbcc4f-fd22-4aa8-9549-79dcb7e4c48d,Seth Rogers,2026-04-11 16:06:19.564291,Saturday,16,14,Service,False
25727574-f34c-46a9-8af9-3f1ce2baae72,Patrick Santiago,2026-01-21 09:19:30.537737,Wednesday,9,31,Service,True
1e91b472-0f76-423e-a91e-4809613f5e0e,Amy Bradley,2026-05-12 10:04:50.373080,Tuesday,10,19,Account,False
82925350-2434-4b83-a55c-68c180770ae0,Joel Wyatt,2026-03-17 04:36:13.477163,Tuesday,4,14,Technical,False
7695b4ea-43ab-4c8a-9557-0502e05fb889,Alexis Edwards,2026-05-08 20:14:38.206292,Friday,20,24,Billing,True
5f184423-c84f-42e3-a530-8a47e99851f9,Scott Miller,2026-04-22 22:54:43.093547,Wednesday,22,10,Technical,True
f4ac945c-298f-4006-8f94-ed1c3198905d,Alex Johnson,2026-01-08 08:35:12.633846,Thursday,8,4,Account,False
64754b28-5a61-401c-9be8-1e8e381fe19e,Maria Lane,2026-04-23 01:47:01.478718,Thursday,1,8,Service,False
4b1c07ca-cd30-47aa-a630-4779953bc4ac,Lonnie Adams,2026-03-26 12:21:53.897138,Thursday,12,14,Service,True
68019fe1-bdea-4718-87c7-a00e782bc1dd,Brian Ellis,2026-03-20 04:25:12.432424,Friday,4,13,Billing,False
b7db824b-54f7-465c-88a0-e2115270dd2e,Eric Lopez,2026-04-30 16:07:44.705283,Thursday,16,15,Account,True
c40cc54c-f81a-4fc1-a27e-fe0c925eda9b,Shawn Shields,2026-03-06 07:40:20.481619,Friday,7,17,Billing,False
b97e6ceb-8a99-4cc9-92cb-c2c08f8ebaa4,Tanya Tucker,2026-03-22 11:04:10.436405,Sunday,11,11,Technical,True
3ef31b17-74b2-439e-9b0a-4eae9267759a,Crystal Williams,2026-03-27 02:58:31.801464,Friday,2,19,Service,False
9d645c53-03b8-48f4-8633-a2e2c2eb1c64,Stephen Brooks,2026-01-17 15:59:49.981459,Saturday,15,14,Technical,True
cc585e28-12f1-4e57-bd3e-5f8db0ab08a3,Richard Cochran,2026-02-13 12:03:28.012723,Friday,12,42,Account,True
983cff0f-1e70-4536-880e-6b4e87949983,Cheryl Anderson,2026-03-06 10:02:56.073556,Friday,10,26,Account,False
1a2640cc-8368-48ef-95f3-2c65f0e87124,Ronald Acevedo,2026-04-16 09:14:53.166358,Thursday,9,12,Service,True
5a681f50-d5f0-426c-9f43-ee606b233496,Cynthia Reid,2026-02-10 00:16:16.696787,Tuesday,0,5,Service,True
f4d3da19-0192-4af0-981d-772aeaa27a87,Patricia Gonzales,2026-01-25 04:32:17.897265,Sunday,4,6,Technical,False
702e6a73-d449-4249-8bb5-13c72902df05,Shannon Cooper,2026-01-24 03:20:36.336273,Saturday,3,13,Billing,True
55dbf677-05f4-4a94-8721-aeab953ac4db,Micheal Ramirez,2026-03-10 12:41:38.542817,Tuesday,12,33,Account,False
01fc57ee-8453-4c9c-9df9-97df0a973d88,David Walker,2026-02-20 11:16:19.449219,Friday,11,45,Technical,False
6106e6ef-ecc3-4658-b2b1-d1d36c957de5,Travis Andrews,2026-04-18 15:28:42.628757,Saturday,15,31,Technical,False
e96c95b5-f59c-45e3-8a84-21c31975de38,Angela Wilson,2026-02-21 00:18:33.416579,Saturday,0,2,Account,False
58af1774-d1fb-40f4-8f81-fb644e224074,Bryan Young,2026-01-23 22:02:15.454518,Friday,22,17,Billing,False
12878745-bb5b-404b-b6ab-b1c2dd0e9537,Melissa Berry,2026-03-25 11:41:01.941043,Wednesday,11,35,Account,False
b78f3f07-6f6e-4555-ab17-a97180b66c65,Ryan Rodriguez,2026-03-24 14:14:49.785747,Tuesday,14,25,Service,False
8014cab9-01e1-4fc2-931d-732b1c0fea90,Louis Collier,2026-04-14 00:14:26.996046,Tuesday,0,14,Account,True
a41f1546-c59d-427c-a777-3ba52474c824,Michael Phillips,2026-01-26 10:21:29.109115,Monday,10,54,Account,False
8df0bec9-bfa6-4635-b9df-d629126e378f,Brett Mack,2026-03-28 23:03:16.434179,Saturday,23,14,Account,False
71f83cb4-261b-4686-afe4-a687ab047f27,Daniel Mason,2026-03-08 19:09:00.961935,Sunday,19,5,Service,True
cc231ea3-4f93-4c80-8c4c-fde21e2b5f6e,Krista Flores,2026-01-20 02:34:00.001965,Tuesday,2,2,Service,True
53115a7e-0f89-428b-9058-7198a2e49256,Lori Thompson,2026-01-03 12:25:19.873355,Saturday,12,11,Billing,False
4f4802d7-1cda-4b7e-8437-4c2e30f91ab6,Michael Fisher,2026-03-24 07:47:17.619051,Tuesday,7,6,Technical,False
455bb430-7f76-4d2b-9f38-207d042fc416,Luke Vega,2026-02-20 01:42:51.113439,Friday,1,20,Technical,True
ede6f20f-0185-4b3b-a452-6f322d8a3186,Brenda Peters,2026-04-29 17:26:51.724977,Wednesday,17,8,Billing,False
b82863f0-a0c2-43f5-bebd-530952bea5b4,Brian Smith,2026-02-04 07:26:13.281791,Wednesday,7,4,Account,False
3b3d5202-d402-4a59-a6a7-28be5e3226e0,Cassidy Foster,2026-01-05 17:09:40.261049,Monday,17,9,Service,False
7234ced3-c14d-489f-ad81-2f70f6be7e96,Mitchell Schmidt,2026-02-19 06:32:11.326135,Thursday,6,10,Billing,False
06bdaee9-036a-47cf-a0aa-314521d7e2e8,Theresa Smith,2026-01-27 00:44:24.806740,Tuesday,0,7,Service,False
bbad1e2a-6efd-428d-8718-d32b34669201,Jordan Rhodes,2026-01-02 13:07:23.522849,Friday,13,43,Service,False
1fc7edac-5f80-4f63-9219-1fb04cf00777,Jose Rice,2026-04-01 14:15:48.328018,Wednesday,14,25,Account,True
bb4651ce-bd16-4435-8d41-9f51782ea20c,Andrea Stone,2026-03-26 23:38:37.260719,Thursday,23,8,Technical,True
5af7bc08-8107-4093-a407-7c8e434e250a,Travis Rich,2026-01-13 11:02:42.275913,Tuesday,11,36,Billing,False
f84a537d-e3f5-4ab8-b007-9d15cc63651f,Scott Moore,2026-04-09 20:56:14.916802,Thursday,20,4,Service,True
e1c5597b-3cde-40ae-a3bd-23ce7cdd537c,Victoria Knapp,2026-02-16 04:50:50.938034,Monday,4,19,Account,False
441ca831-343b-4813-be76-da2d68ea200a,John Harris,2026-03-28 22:42:44.601074,Saturday,22,11,Technical,True
03048f19-d0f8-47c9-9747-9647128ffd2b,Mark Wilson,2026-02-05 14:55:07.021477,Thursday,14,25,Billing,False
d0bfae9b-6680-47aa-9ffe-419a18def6d9,Adam Murillo,2026-02-20 11:49:18.290493,Friday,11,31,Billing,True
37e9e0c5-ca5b-42c3-8d58-dd1b00e1a140,Dana Johnson,2026-02-08 11:39:42.260390,Sunday,11,34,Service,False
672085c5-2863-4b8f-ae2d-0543dba82b55,Crystal Joseph,2026-03-14 11:38:04.071914,Saturday,11,39,Technical,False
38c99b69-e2d1-49f0-a927-0499fc000000,Theresa Flores,2026-01-12 07:31:12.386896,Monday,7,15,Account,False
e185567a-1563-4249-a002-f5f594ae4b10,Brian Lowe,2026-02-15 12:26:59.672928,Sunday,12,22,Service,False
20b10352-c0d1-4c70-b98a-d1ec336613cd,Jonathan Williams,2026-04-08 05:28:37.431765,Wednesday,5,7,Account,True
8824cc89-b495-45e0-b751-7b008b99018b,Linda Kelley,2026-04-13 09:12:27.105996,Monday,9,42,Billing,True
d5e5172a-a611-4119-bc02-27bccdc3f23d,Paul Anderson,2026-01-23 00:50:55.224031,Friday,0,14,Account,False
fda21837-7a80-42df-b9b9-b54febd8efed,Marie Newman,2026-04-22 05:37:36.189864,Wednesday,5,8,Billing,True
60255c5f-aa15-41a0-8321-6c76bbcaac97,Mallory Savage,2026-04-09 09:40:37.283267,Thursday,9,11,Billing,True
b965e59f-b382-47fc-a26b-adcdb4513541,Todd Alvarez,2026-04-16 05:13:38.054212,Thursday,5,4,Account,True
1f2d71b3-84ad-4f65-a4a3-5ea027a02476,Jessica Edwards,2026-05-04 06:11:46.384752,Monday,6,17,Technical,True
435d6cd6-95c7-459c-9097-c017e9a04128,David Meyer,2026-03-16 07:53:59.377450,Monday,7,19,Technical,True
7653d8f7-8a2c-470a-aadd-d03704aa3c3e,James Sharp,2026-04-10 01:55:08.443056,Friday,1,18,Billing,False
14af3c0b-d207-409a-99fb-5f8ff273cbd3,Julie Smith,2026-05-11 04:21:25.361125,Monday,4,25,Technical,True
6e7035d9-f758-4ce3-a8ea-9e88a309ab26,Brittany Barry,2026-01-12 18:12:07.266295,Monday,18,18,Account,False
bb7281f8-c5cb-47a4-8569-dd1a2e3cc0d1,Nicole Nichols,2026-02-08 12:18:27.780603,Sunday,12,35,Account,True
8fa939f1-21f4-4c4e-9726-4510b8866ba6,Timothy Cervantes,2026-01-13 07:24:04.815709,Tuesday,7,6,Service,False
a09d6efd-0b77-461a-8bf2-3cbeb6a74397,Samuel Atkinson,2026-02-07 13:59:54.975769,Saturday,13,30,Account,True
072ad9be-5204-47fc-bed8-e869a07a0b9d,Matthew Castro,2026-05-09 07:47:45.381546,Saturday,7,3,Technical,True
2feb0a2e-9dec-4d6f-b457-f9530ba0e920,Brittney Hicks,2026-02-12 14:47:05.593927,Thursday,14,44,Technical,False
498cfead-5af9-4b9f-8c28-f85c00957b7c,Patrick House,2026-02-15 01:22:55.492294,Sunday,1,5,Service,False
04ac00e4-e901-45cd-bd8f-9e6dcfbf01a0,Lisa Vega,2026-04-09 10:48:21.702400,Thursday,10,12,Technical,True
7fbd8da6-8906-4b66-803b-a87267901c04,Christopher Dominguez,2026-01-11 06:58:35.547439,Sunday,6,9,Billing,True
3d53cc0c-e0f4-4283-a521-e8b8d56875a5,Denise Gonzalez,2026-04-08 17:52:08.801974,Wednesday,17,4,Service,False
9a644b6d-8171-441d-b6a9-1ee2c13a43c3,James Cox,2026-04-17 08:04:50.939260,Friday,8,10,Service,True
676c57b2-2ca5-4fad-b2c2-7a99793d8d8c,Natalie Serrano,2026-04-05 13:51:30.068385,Sunday,13,41,Billing,True
b0bde705-56d0-49d5-9675-3ca0d7b3d7fc,Benjamin Ross,2026-04-10 21:34:36.304399,Friday,21,19,Service,False
dc62e28d-de38-43fe-9b00-5720e1eaa186,James Johnson,2026-03-31 19:47:05.257483,Tuesday,19,8,Technical,True
0ba72271-b120-4a35-b490-ac36850ba768,Veronica Chapman,2026-01-16 20:53:50.644865,Friday,20,14,Billing,False
407b79ea-25cc-4a30-8a56-3f55942a3311,Hannah Avery,2026-01-06 09:23:36.085080,Tuesday,9,30,Account,True
3cd1c155-8e58-47c9-97ce-4b0acda7c0e4,Matthew Watts,2026-01-31 09:54:26.039649,Saturday,9,10,Billing,False
8ed13c1b-20ce-4330-a811-b781bf7dbd2a,Edward Whitaker,2026-03-29 04:01:51.587355,Sunday,4,2,Service,False
0aa62c21-3158-46ec-ba63-5b6d86ebb1e4,Nathaniel Gutierrez,2026-03-23 09:36:42.651080,Monday,9,27,Technical,False
bf063317-15f4-4bdd-a158-6baac27fbf12,William Wright,2026-01-12 12:06:35.291654,Monday,12,55,Service,False
517b78a9-5d1e-433f-a70e-04eeb951992c,Isabella James,2026-03-01 05:36:07.654598,Sunday,5,4,Service,False
60799586-e64f-4855-bb97-af6b26630206,Tammy Moore,2026-02-02 18:05:42.147486,Monday,18,23,Billing,True
6c29f435-f320-43d0-93b8-b60d3f2befd9,David Willis,2026-02-15 02:25:06.943372,Sunday,2,11,Technical,False
9d2ace12-2ff9-4df0-a24a-6f14cb20aa0e,Christina Carpenter,2026-04-21 21:56:00.437353,Tuesday,21,13,Service,True
af327d9b-71e7-4496-98cf-584370380f92,Kimberly Gonzales,2026-05-10 07:09:37.663421,Sunday,7,2,Account,True
9d7c9aef-fff6-494e-b523-4ccb9d1d4bc2,Robert Lee,2026-02-16 06:42:45.480848,Monday,6,24,Service,False
204c9bec-6e96-4005-b986-7200bf9ebeeb,Sharon Gomez,2026-04-14 01:25:01.445284,Tuesday,1,10,Account,True
c66e662f-5ed2-4952-9e24-468158ff184b,Tiffany Williams,2026-02-07 11:21:02.202987,Saturday,11,42,Account,True
bd12a74d-26f9-498c-9dd4-cb01b9a782ee,Rebecca Ortiz,2026-01-17 16:00:57.642191,Saturday,16,18,Billing,True
b8f24e61-169a-4072-9079-f8461c3c6c71,Natalie Campbell,2026-03-22 17:57:26.035912,Sunday,17,9,Billing,False
c46c3081-15b7-4e23-a2b0-e5e04a1659fe,Catherine Farmer,2026-01-17 15:11:11.040307,Saturday,15,14,Service,False
28f9eed7-7e4e-4bbf-865a-7106d3701ee8,Jason Miles,2026-03-02 19:11:34.706071,Monday,19,18,Account,False
fafd6617-3d96-42ea-b9d8-33a62bf2801b,Jacqueline White,2026-02-27 02:52:37.286486,Friday,2,13,Billing,False
74a36dfe-2dde-41d1-95cb-336dc1363cd5,Cory Rhodes,2026-04-04 04:15:03.073124,Saturday,4,11,Technical,False
437d4ba1-e25e-442f-8e3d-2340b792edf4,Shannon Copeland,2026-01-13 18:56:52.916577,Tuesday,18,4,Billing,False
e66c51ef-0c27-493a-816f-7e835979667f,Richard Hamilton,2026-01-30 06:23:14.465523,Friday,6,19,Account,False
0ad3fb84-f04d-4050-9c68-b56b8a6f3355,Erin Shaw,2026-04-17 19:38:39.511370,Friday,19,22,Technical,False
54af5b86-366e-4349-acfd-a349161d5200,Nathan White,2026-01-08 02:04:15.700140,Thursday,2,7,Service,True
8d6c9cdb-b002-4ec0-b45c-a6dd1140cc83,Jackson Harris,2026-01-01 06:03:23.365799,Thursday,6,14,Service,False
6aea3b24-a4d0-4a85-9d55-836f4122a201,Sarah Davis,2026-02-05 14:40:45.229637,Thursday,14,23,Technical,True
f288fd41-c769-422f-8181-f54d39b21c8a,Terry Washington,2026-05-05 23:24:34.557964,Tuesday,23,2,Account,True
98a804b2-87a5-4d1b-8705-e91130b9503e,Heather Harper,2026-01-14 20:57:37.050856,Wednesday,20,8,Billing,False
